,bond,angle,torsion,nonbonded,gb_solvation,total
survivor_100_basin_104_candidate_1760_gencluster_1760_conf_558477_implicit_min,21.58693504333496,89.37268829345703,416.6649475097656,-688.2787523269653,-1366.6710090637207,-1527.325902581215
survivor_1010_basin_1043_candidate_5651_gencluster_122_conf_511123_implicit_min,18.357446670532227,77.04043579101562,382.2784118652344,-584.9735651016235,-1509.4500212669373,-1616.7473219633102
survivor_1011_basin_1044_nma_bh_candidate_5924_gencluster_435_conf_418484_implicit_min_hop_000_mode01_p0.75A_implicit_min,18.842432022094727,74.42742919921875,357.3922119140625,-707.587420463562,-1358.9374723434448,-1615.8628911972046
survivor_1012_basin_1045_candidate_6007_gencluster_530_conf_249374_implicit_min,16.808345794677734,69.86402893066406,384.3682556152344,-782.1996555328369,-1315.773572921753,-1626.9331757128239
survivor_1013_basin_1046_nma_bh_candidate_10863_gencluster_624_conf_625985_implicit_min_hop_003_mode02_m1.35A_implicit_min,17.507455825805664,77.840087890625,369.4375915527344,-460.86096477508545,-1586.667474746704,-1582.743002474308
survivor_1014_basin_1047_nma_bh_candidate_7755_gencluster_2732_conf_205305_implicit_min_hop_003_mode01_m0.75A_implicit_min,18.664457321166992,84.56925964355469,372.75872802734375,-623.6116161346436,-1437.5545330047607,-1585.1734892129898
survivor_1015_basin_1048_candidate_6397_gencluster_987_conf_592614_implicit_min,18.959806442260742,78.64060974121094,377.1312255859375,-500.8915009498596,-1581.1643781661987,-1607.3237986266613
survivor_1016_basin_1049_candidate_8914_gencluster_4002_conf_703234_implicit_min,18.76734161376953,68.57841491699219,368.7848205566406,-498.9368095397949,-1568.7188148498535,-1611.5249618291855
survivor_1017_basin_1050_candidate_7689_gencluster_2655_conf_097688_implicit_min,20.620235443115234,76.72551727294922,376.3531188964844,-477.60002517700195,-1590.9178371429443,-1594.8192718029022
survivor_1018_basin_1051_nma_bh_candidate_8404_gencluster_3459_conf_618888_implicit_min_hop_000_mode01_m0.75A_implicit_min,17.525291442871094,65.13252258300781,344.1750183105469,-382.327440738678,-1649.3917412757874,-1604.8865975141525
survivor_1019_basin_1052_nma_bh_candidate_3975_gencluster_3975_conf_035742_implicit_min_hop_002_mode01_m0.75A_implicit_min,18.763673782348633,78.01156616210938,367.4228210449219,-650.6246967315674,-1397.4164271354675,-1583.843366265297
survivor_101_basin_105_candidate_7600_gencluster_2550_conf_317722_implicit_min,20.133832931518555,73.92974090576172,364.4195251464844,-225.6842966079712,-1791.951488018036,-1559.1531018018723
survivor_1020_basin_1053_nma_bh_candidate_10173_gencluster_5321_conf_122306_implicit_min_hop_003_mode01_m0.75A_implicit_min,19.799882888793945,85.19119262695312,357.8677673339844,-713.7969689369202,-1366.6892948150635,-1617.6277544498444
survivor_1021_basin_1054_nma_bh_candidate_5043_gencluster_5043_conf_097671_implicit_min_hop_002_mode02_p0.75A_implicit_min,17.2895450592041,67.15240478515625,374.8759765625,-481.6980848312378,-1549.4456429481506,-1571.8257483541965
survivor_1022_basin_1055_nma_bh_candidate_11466_gencluster_1588_conf_085243_implicit_min_hop_000_mode01_m0.75A_implicit_min,18.899120330810547,77.91880798339844,363.8365783691406,-599.7508411407471,-1447.0286540985107,-1586.1254206299782
survivor_1023_basin_1056_nma_bh_candidate_4031_gencluster_4031_conf_031735_implicit_min_hop_002_mode01_m0.75A_implicit_min,16.354076385498047,76.0318603515625,368.3323974609375,-635.5155010223389,-1467.9945874214172,-1642.7921139001846
survivor_1024_basin_1057_nma_bh_candidate_8395_gencluster_3448_conf_559321_implicit_min_hop_003_mode02_m0.75A_implicit_min,17.015378952026367,64.46064758300781,365.1985778808594,-585.4528141021729,-1453.2253093719482,-1592.0037159919739
survivor_1025_basin_1058_candidate_9470_gencluster_4589_conf_598157_implicit_min,21.428205490112305,89.05741882324219,360.0913391113281,-345.08473205566406,-1713.1426720619202,-1587.6503553390503
survivor_1026_basin_1059_nma_bh_candidate_984_gencluster_984_conf_622510_implicit_min_hop_000_mode01_p0.75A_implicit_min,17.12391471862793,63.41529846191406,367.3898010253906,-320.8310317993164,-1697.5900402069092,-1570.4923402667046
survivor_1027_basin_1060_candidate_934_gencluster_934_conf_426604_implicit_min,18.47218894958496,71.96810150146484,386.1614990234375,-882.6794128417969,-1202.8659114837646,-1608.9439268112183
survivor_1028_basin_1061_candidate_1058_gencluster_1058_conf_007655_implicit_min,20.071916580200195,77.44940185546875,395.6014404296875,-433.108003616333,-1610.9154195785522,-1550.9008026123047
survivor_1029_basin_1062_candidate_3157_gencluster_3157_conf_044337_implicit_min,17.733047485351562,75.16374969482422,380.32867431640625,-615.2296657562256,-1502.0269117355347,-1644.0309114456177
survivor_102_basin_106_candidate_6036_gencluster_562_conf_403665_implicit_min,19.670795440673828,79.38302612304688,374.279052734375,-433.950644493103,-1646.724585533142,-1607.342903971672
survivor_1030_basin_1063_nma_bh_candidate_8914_gencluster_4002_conf_703234_implicit_min_hop_002_mode02_p1.35A_implicit_min,18.338916778564453,73.31684875488281,384.7528991699219,-495.8923149108887,-1577.2307496070862,-1596.7145637273788
survivor_1031_basin_1064_nma_bh_candidate_3790_gencluster_3790_conf_043441_implicit_min_hop_002_mode01_m0.75A_implicit_min,16.462352752685547,69.9189453125,375.0050048828125,-532.663423538208,-1499.1994514465332,-1570.4767040014267
survivor_1032_basin_1065_nma_bh_candidate_10041_gencluster_5188_conf_773371_implicit_min_hop_001_mode01_m0.75A_implicit_min,15.931119918823242,58.68527603149414,373.43182373046875,-428.18345069885254,-1611.3521881103516,-1591.4869083166122
survivor_1033_basin_1066_nma_bh_candidate_7120_gencluster_1959_conf_521465_implicit_min_hop_002_mode01_m1.35A_implicit_min,17.151981353759766,68.94612884521484,369.9193115234375,-518.4061603546143,-1546.0896062850952,-1608.4777987003326
survivor_1034_basin_1067_nma_bh_candidate_8858_gencluster_3943_conf_218267_implicit_min_hop_003_mode02_p0.75A_implicit_min,18.726242065429688,73.95113372802734,362.3626403808594,-682.7103509902954,-1363.1350393295288,-1590.8051154613495
survivor_1035_basin_1068_candidate_10005_gencluster_5149_conf_718733_implicit_min,16.643770217895508,72.90531921386719,380.04339599609375,-595.7913055419922,-1515.0145359039307,-1641.2137187719345
survivor_1036_basin_1069_nma_bh_candidate_9155_gencluster_4253_conf_476040_implicit_min_hop_003_mode01_m1.35A_implicit_min,18.223634719848633,72.46806335449219,378.3053283691406,-621.6649951934814,-1433.3872022628784,-1586.055131971836
survivor_1037_basin_1070_candidate_8848_gencluster_3931_conf_073835_implicit_min,15.055839538574219,55.3812370300293,366.4778137207031,-678.609712600708,-1354.1558666229248,-1595.8512136340141
survivor_1038_basin_1071_nma_bh_candidate_3790_gencluster_3790_conf_043441_implicit_min_hop_001_mode01_p0.75A_implicit_min,17.98943328857422,73.11643981933594,364.9487609863281,-459.8379364013672,-1602.59903049469,-1606.3822342157364
survivor_1039_basin_1072_bh_explore_r01_hit_0087_conf_095792_implicit_min_hop_001,16.50598907470703,73.72821044921875,386.7989807128906,-601.790885925293,-1471.634292602539,-1596.3921661376953
survivor_103_basin_107_candidate_1603_gencluster_1603_conf_195648_implicit_min,18.994752883911133,75.39712524414062,383.38787841796875,-487.2532958984375,-1594.052165031433,-1603.5259679555893
survivor_1040_basin_1073_nma_bh_candidate_2892_gencluster_2892_conf_653960_implicit_min_hop_000_mode01_m0.75A_implicit_min,22.423521041870117,89.06466674804688,363.1054992675781,-611.7103385925293,-1468.672360420227,-1605.7881803512573
survivor_1041_basin_1074_candidate_11574_gencluster_1781_conf_067352_implicit_min,16.211217880249023,62.99660110473633,373.3707275390625,-495.1909866333008,-1560.310136795044,-1602.9228563308716
survivor_1042_basin_1075_bh_explore_r01_hit_0070_conf_047666_implicit_min_hop_001,20.027257919311523,82.15394592285156,376.669921875,-570.4353914260864,-1475.476933479309,-1567.0599845647812
survivor_1043_basin_1076_explore_r01_hit_0065_conf_029239_implicit_min,18.038698196411133,65.46903991699219,384.2747802734375,-385.75883960723877,-1658.0413150787354,-1576.0171477794647
survivor_1044_basin_1077_nma_bh_candidate_7225_gencluster_2093_conf_474860_implicit_min_hop_002_mode01_m1.35A_implicit_min,17.593273162841797,68.07686614990234,383.62542724609375,-543.864508152008,-1512.5421981811523,-1587.111156463623
survivor_1045_basin_1078_nma_bh_candidate_4315_gencluster_4315_conf_004573_implicit_min_hop_001_mode02_m0.75A_implicit_min,18.71820831298828,67.43588256835938,361.30120849609375,-438.7245168685913,-1599.4281949996948,-1590.6974287331104
survivor_1046_basin_1079_candidate_4050_gencluster_4050_conf_308283_implicit_min,18.317100524902344,77.06183624267578,356.82855224609375,-305.25277948379517,-1721.7617073059082,-1574.8064155578613
survivor_1047_basin_1080_candidate_8023_gencluster_3042_conf_495920_implicit_min,19.038381576538086,85.39653778076172,377.9121398925781,-816.5966930389404,-1267.7391862869263,-1601.9888398647308
survivor_1048_basin_1081_candidate_11164_gencluster_1047_conf_179426_implicit_min,18.72622299194336,63.847251892089844,361.01434326171875,-462.49916553497314,-1592.480836391449,-1611.3926389813423
survivor_1049_basin_1082_nma_bh_candidate_6934_gencluster_1703_conf_354947_implicit_min_hop_002_mode02_p0.75A_implicit_min,21.374998092651367,95.51399230957031,357.0048828125,-487.52462434768677,-1569.2489171028137,-1582.880260169506
survivor_104_basin_108_nma_bh_candidate_5601_gencluster_068_conf_781339_implicit_min_hop_001_mode02_p1.35A_implicit_min,19.704608917236328,84.55776977539062,367.4875183105469,-606.371992111206,-1489.8385257720947,-1624.4602999687195
survivor_1050_basin_1083_candidate_10031_gencluster_5177_conf_285297_implicit_min,19.860685348510742,85.01884460449219,371.026611328125,-645.2789053916931,-1456.2310118675232,-1625.6036832034588
survivor_1051_basin_1084_candidate_8993_gencluster_4084_conf_666574_implicit_min,18.68231201171875,74.36131286621094,354.8243408203125,-471.90941762924194,-1572.3922924995422,-1596.433928206563
survivor_1052_basin_1085_candidate_11881_gencluster_2278_conf_426882_implicit_min,21.110576629638672,75.57038879394531,366.95697021484375,-720.9311141967773,-1349.8066301345825,-1607.1004049777985
survivor_1053_basin_1086_nma_bh_candidate_11891_gencluster_2291_conf_496459_implicit_min_hop_002_mode02_p0.75A_implicit_min,17.758630752563477,65.52130126953125,344.79150390625,-606.6100854873657,-1436.2711629867554,-1614.809693813324
survivor_1054_basin_1087_candidate_10835_gencluster_583_conf_368345_implicit_min,16.771728515625,66.37078857421875,393.83203125,-556.8942527770996,-1520.0045948028564,-1599.9250683784485
survivor_1055_basin_1088_candidate_4677_gencluster_4677_conf_017131_implicit_min,16.741315841674805,64.69981384277344,380.98126220703125,-411.6734981536865,-1631.9620628356934,-1581.2125945091248
survivor_1056_basin_1089_candidate_2674_gencluster_2674_conf_057487_implicit_min,20.1186466217041,80.23676300048828,410.91424560546875,-749.8374176025391,-1327.644100189209,-1566.2114534378052
survivor_1057_basin_1090_nma_bh_candidate_3250_gencluster_3250_conf_020083_implicit_min_hop_003_mode02_m0.75A_implicit_min,17.97433090209961,67.36357879638672,370.0511474609375,-272.80824089050293,-1758.8282871246338,-1576.247507929802
survivor_1058_basin_1091_candidate_6903_gencluster_1661_conf_210996_implicit_min,21.083553314208984,74.27458953857422,363.8100280761719,-541.1404552459717,-1525.7492065429688,-1607.721513301134
survivor_1059_basin_1092_nma_bh_candidate_4891_gencluster_4891_conf_054151_implicit_min_hop_003_mode01_p0.75A_implicit_min,19.39124298095703,92.06159973144531,383.2496337890625,-349.68335151672363,-1715.094883441925,-1570.076290845871
survivor_105_basin_109_candidate_5418_gencluster_5418_conf_004063_implicit_min,17.68699836730957,56.96729278564453,395.67462158203125,-464.7233295440674,-1578.2933950424194,-1572.688732802868
survivor_1060_basin_1093_explore_r04_hit_0005_conf_144835_implicit_min,19.604413986206055,77.09593200683594,384.8927001953125,-726.2222023010254,-1344.7844200134277,-1589.4139437675476
survivor_1061_basin_1094_candidate_10439_gencluster_077_conf_216859_implicit_min,15.527463912963867,57.777862548828125,360.24053955078125,-353.92445278167725,-1659.5505928993225,-1579.9294954240322
survivor_1062_basin_1095_candidate_066_gencluster_066_conf_387125_implicit_min,18.164993286132812,67.94970703125,362.76678466796875,-499.60368156433105,-1527.8857583999634,-1578.608047902584
survivor_1063_basin_1096_nma_bh_candidate_2172_gencluster_2172_conf_351390_implicit_min_hop_001_mode01_p1.35A_implicit_min,20.12242317199707,73.71337127685547,355.2995910644531,-477.76449394226074,-1546.7111415863037,-1575.3400544524193
survivor_1064_basin_1097_nma_bh_candidate_9779_gencluster_4912_conf_401848_implicit_min_hop_000_mode01_p0.75A_implicit_min,18.74489402770996,88.91331481933594,352.85076904296875,-697.3321704864502,-1375.5551190376282,-1612.3787642419338
survivor_1065_basin_1098_nma_bh_candidate_375_gencluster_375_conf_019877_implicit_min_hop_001_mode01_p0.75A_implicit_min,18.26935386657715,87.70179748535156,366.1171875,-702.8709239959717,-1400.4377431869507,-1631.21976852417
survivor_1066_basin_1099_explore_r02_hit_0004_conf_053601_implicit_min,18.561744689941406,79.19221496582031,366.4734802246094,-463.9527988433838,-1588.2087173461914,-1587.9342999458313
survivor_1067_basin_1100_candidate_2760_gencluster_2760_conf_246267_implicit_min,19.912858963012695,79.50636291503906,355.0123596191406,-528.2441825866699,-1537.4052996635437,-1611.2180109024048
survivor_1068_basin_1101_candidate_7361_gencluster_2264_conf_245308_implicit_min,20.30948829650879,77.18728637695312,367.3021240234375,-322.7332739830017,-1755.673460483551,-1613.6079867482185
survivor_1069_basin_1102_nma_bh_candidate_11463_gencluster_1580_conf_596114_implicit_min_hop_000_mode02_p1.35A_implicit_min,16.417068481445312,73.91726684570312,404.33282470703125,-748.3391981124878,-1352.738899230957,-1606.4103029966354
survivor_106_basin_110_nma_bh_candidate_6956_gencluster_1735_conf_236696_implicit_min_hop_000_mode02_m1.35A_implicit_min,17.32227897644043,61.62744140625,357.87908935546875,-323.1226043701172,-1693.1589279174805,-1579.4529143571854
survivor_1070_basin_1103_nma_bh_candidate_1492_gencluster_1492_conf_015012_implicit_min_hop_001_mode02_p0.75A_implicit_min,17.763769149780273,67.98347473144531,377.80291748046875,-493.31635093688965,-1572.0632719993591,-1601.8299069404602
survivor_1071_basin_1104_nma_bh_candidate_852_gencluster_852_conf_501860_implicit_min_hop_001_mode01_p1.35A_implicit_min,17.04241371154785,62.5488395690918,368.0918273925781,-421.8484525680542,-1598.121132850647,-1572.2872816324234
survivor_1072_basin_1106_nma_bh_candidate_4459_gencluster_4459_conf_092202_implicit_min_hop_003_mode01_p0.75A_implicit_min,16.841812133789062,64.50215148925781,350.1349182128906,-496.55824851989746,-1564.267333984375,-1629.3470182418823
survivor_1073_basin_1107_nma_bh_candidate_4898_gencluster_4898_conf_066355_implicit_min_hop_002_mode02_m0.75A_implicit_min,17.173133850097656,66.85885620117188,376.0201416015625,-487.434241771698,-1559.8888311386108,-1587.2714515924454
survivor_1074_basin_1108_candidate_8983_gencluster_4074_conf_319968_implicit_min,17.020437240600586,61.11617660522461,350.18133544921875,-334.80358028411865,-1674.8222036361694,-1581.307974934578
survivor_1075_basin_1109_bh_explore_r01_hit_0008_conf_081671_implicit_min_hop_002,18.007247924804688,81.61427307128906,376.3685607910156,-614.0681810379028,-1474.9285640716553,-1613.0063934326172
survivor_1076_basin_1110_nma_bh_candidate_2906_gencluster_2906_conf_093594_implicit_min_hop_001_mode02_m1.35A_implicit_min,18.905719757080078,81.01155090332031,365.6867980957031,-962.267786026001,-1134.8414068222046,-1631.5055391788483
survivor_1077_basin_1111_explore_r01_hit_0077_conf_071715_implicit_min,21.156494140625,93.23734283447266,372.739013671875,-689.4634637832642,-1379.1878623962402,-1581.519279062748
survivor_1078_basin_1112_candidate_5738_gencluster_221_conf_691712_implicit_min,18.948835372924805,67.79856872558594,374.57379150390625,-751.83216381073,-1332.2053318023682,-1622.7157938480377
survivor_1079_basin_1113_nma_bh_candidate_9737_gencluster_4868_conf_288438_implicit_min_hop_002_mode01_p1.35A_implicit_min,17.102937698364258,70.5063705444336,349.95159912109375,-456.9840784072876,-1567.865665435791,-1587.288902670145
survivor_107_basin_111_nma_bh_candidate_056_gencluster_056_conf_232656_implicit_min_hop_003_mode01_p1.35A_implicit_min,19.537675857543945,82.22622680664062,360.65631103515625,-555.1606650352478,-1494.4189381599426,-1587.1592115908861
survivor_1080_basin_1114_candidate_3221_gencluster_3221_conf_005464_implicit_min,21.227996826171875,81.702880859375,359.15185546875,-750.4634780883789,-1324.850583076477,-1613.2311429977417
survivor_1081_basin_1115_candidate_7299_gencluster_2189_conf_561477_implicit_min,17.71103286743164,72.32386779785156,384.29962158203125,-804.9904975891113,-1333.3198795318604,-1663.9760228395462
survivor_1082_basin_1116_candidate_2354_gencluster_2354_conf_009937_implicit_min,17.186487197875977,66.0316162109375,376.951171875,-363.5582447052002,-1673.4197263717651,-1576.8094518184662
survivor_1083_basin_1117_nma_bh_candidate_11881_gencluster_2278_conf_426882_implicit_min_hop_001_mode01_m0.75A_implicit_min,16.611568450927734,61.904388427734375,385.5178527832031,-634.6551856994629,-1424.683156967163,-1595.3050348758698
survivor_1084_basin_1118_nma_bh_candidate_11439_gencluster_1530_conf_299750_implicit_min_hop_002_mode01_m1.35A_implicit_min,17.050151824951172,67.75645446777344,392.505126953125,-506.9598979949951,-1537.9951257705688,-1567.643023967743
