seed,bond,angle,torsion,nonbonded,gb_solvation,total
survivor_842_basin_855_candidate_2666_gencluster_724_conf_170514_implicit_min,17.001922607421875,62.1298713684082,370.6499328613281,-525.1444463729858,-1503.822515487671,-1579.1845653057098
survivor_843_basin_856_candidate_1807_gencluster_1807_conf_063423_implicit_min,16.107763290405273,57.26702117919922,354.9758605957031,-485.8047046661377,-1526.5462069511414,-1584.001051530242
survivor_844_basin_857_candidate_1731_gencluster_1731_conf_114612_implicit_min,19.96558380126953,79.52994537353516,353.6243591308594,-536.3423023223877,-1546.5357303619385,-1629.7579407691956
survivor_845_basin_858_candidate_1935_gencluster_1935_conf_108529_implicit_min,17.10362434387207,72.20274353027344,385.85321044921875,-850.7836112976074,-1296.5778970718384,-1672.202318429947
survivor_846_basin_860_nma_bh_candidate_858_gencluster_858_conf_004120_implicit_min_hop_000_mode01_p0.75A_implicit_min,18.48140525817871,80.32424926757812,376.736328125,-639.9112491607666,-1412.0550498962402,-1576.4241036772728
survivor_847_basin_861_candidate_1732_gencluster_1732_conf_024755_implicit_min,15.70473861694336,62.11440658569336,376.2835388183594,-397.711537361145,-1659.4663200378418,-1603.074288368225
survivor_848_basin_862_candidate_513_gencluster_513_conf_078450_implicit_min,19.096355438232422,78.9541015625,374.69024658203125,-671.9212698936462,-1408.1068785190582,-1607.2865962386131
survivor_849_basin_863_candidate_868_gencluster_868_conf_084859_implicit_min,19.784427642822266,78.90277099609375,377.9814453125,-299.2493200302124,-1746.1967420578003,-1568.7772747278214
survivor_850_basin_864_nma_bh_candidate_2635_gencluster_682_conf_091883_implicit_min_hop_003_mode01_m0.75A_implicit_min,19.941993713378906,79.42945098876953,376.563720703125,-604.514892578125,-1456.7349758148193,-1585.3142766952515
survivor_851_basin_865_nma_bh_candidate_2967_gencluster_1102_conf_125121_implicit_min_hop_002_mode02_p1.35A_implicit_min,18.480417251586914,75.06488037109375,383.1986083984375,-530.1838665008545,-1494.950445175171,-1548.390737771988
survivor_852_basin_866_candidate_1016_gencluster_1016_conf_086459_implicit_min,17.16793441772461,64.26665496826172,375.6311340332031,-306.2285223007202,-1758.3950910568237,-1607.5573039650917
survivor_853_basin_867_nma_bh_candidate_2663_gencluster_717_conf_014249_implicit_min_hop_002_mode02_m0.75A_implicit_min,18.72753143310547,70.18231201171875,375.33294677734375,-421.9865155220032,-1652.8769187927246,-1610.620704650879
survivor_854_basin_868_explore_r01_hit_0058_conf_011702_implicit_min,17.986404418945312,73.70974731445312,371.4959716796875,-595.0033483505249,-1469.0761375427246,-1600.888123512268
survivor_855_basin_869_candidate_2888_gencluster_998_conf_114635_implicit_min,19.179611206054688,77.38731384277344,373.75604248046875,-493.3868975639343,-1602.243396282196,-1625.3075082302094
survivor_856_basin_870_candidate_2599_gencluster_628_conf_051697_implicit_min,19.26874542236328,66.470703125,364.37664794921875,-348.35705375671387,-1693.9901871681213,-1592.2309449911118
survivor_857_basin_871_nma_bh_candidate_1191_gencluster_1191_conf_097898_implicit_min_hop_001_mode01_p1.35A_implicit_min,19.086904525756836,83.7772445678711,358.5487060546875,-541.4458589553833,-1506.6489505767822,-1586.6825017035007
survivor_858_basin_872_nma_bh_candidate_1123_gencluster_1123_conf_005004_implicit_min_hop_002_mode02_p1.35A_implicit_min,18.43446159362793,73.02098083496094,363.726318359375,-470.0026888847351,-1562.1744141578674,-1576.9958295673132
survivor_859_basin_874_candidate_1459_gencluster_1459_conf_195913_implicit_min,19.519794464111328,78.46852111816406,361.8630065917969,-642.9401564598083,-1482.122281551361,-1665.211042881012
survivor_860_basin_875_candidate_634_gencluster_634_conf_024833_implicit_min,18.44148826599121,91.34556579589844,405.158203125,-458.996337890625,-1576.8271751403809,-1520.8783612549305
survivor_861_basin_876_candidate_553_gencluster_553_conf_149106_implicit_min,16.254732131958008,64.38610076904297,372.891845703125,-689.4438943862915,-1363.315294265747,-1599.226889371872
survivor_862_basin_877_nma_bh_candidate_659_gencluster_659_conf_039862_implicit_min_hop_001_mode02_m1.35A_implicit_min,19.76418685913086,75.61090850830078,372.0144348144531,-371.33204078674316,-1675.9013919830322,-1579.8440777659416
survivor_863_basin_878_nma_bh_candidate_768_gencluster_768_conf_013652_implicit_min_hop_002_mode01_p0.75A_implicit_min,18.584819793701172,72.78289794921875,390.5830993652344,-675.7973031997681,-1421.6453371047974,-1615.492445141077
survivor_864_basin_879_nma_bh_candidate_1143_gencluster_1143_conf_019885_implicit_min_hop_002_mode01_p1.35A_implicit_min,18.81394386291504,78.14738464355469,374.572998046875,-528.3932609558105,-1513.2771663665771,-1570.1363075971603
survivor_865_basin_880_candidate_120_gencluster_120_conf_023960_implicit_min,17.82147216796875,71.64323425292969,386.6629333496094,-476.7708797454834,-1567.078417301178,-1567.7211974859238
survivor_866_basin_881_candidate_389_gencluster_389_conf_029455_implicit_min,18.733797073364258,61.10401153564453,358.4392395019531,-438.0108976364136,-1619.0713300704956,-1618.8048739433289
survivor_867_basin_882_candidate_1100_gencluster_1100_conf_015339_implicit_min,18.758098602294922,71.61453247070312,360.66046142578125,-328.76113414764404,-1718.9030675888062,-1596.631027430296
survivor_868_basin_883_nma_bh_candidate_2792_gencluster_884_conf_057741_implicit_min_hop_002_mode02_m1.35A_implicit_min,18.463180541992188,74.68603515625,366.34405517578125,-566.9530010223389,-1500.413974761963,-1607.8734103441238
survivor_869_basin_884_candidate_061_gencluster_061_conf_071305_implicit_min,19.668325424194336,89.00326538085938,351.9149169921875,-576.8789939880371,-1508.953558921814,-1625.246176481247
survivor_870_basin_885_candidate_1729_gencluster_1729_conf_177603_implicit_min,16.040212631225586,70.76811218261719,369.7237548828125,-749.0062417984009,-1338.5574569702148,-1631.0323342978954
survivor_871_basin_886_nma_bh_candidate_2967_gencluster_1102_conf_125121_implicit_min_hop_001_mode01_m1.35A_implicit_min,18.2646484375,74.20918273925781,387.4286193847656,-574.4329671859741,-1463.768461227417,-1558.2982823848724
survivor_872_basin_887_nma_bh_candidate_181_gencluster_181_conf_004749_implicit_min_hop_000_mode02_m1.35A_implicit_min,16.05810546875,58.72243118286133,351.2947082519531,-461.04701709747314,-1564.964575767517,-1599.9365084469318
survivor_873_basin_888_candidate_579_gencluster_579_conf_001894_implicit_min,17.48395347595215,78.98570251464844,389.28033447265625,-622.5355644226074,-1471.1895127296448,-1607.974487543106
survivor_874_basin_889_candidate_2602_gencluster_631_conf_106300_implicit_min,18.54854965209961,73.90776824951172,375.827880859375,-377.17329025268555,-1666.6207962036133,-1575.5100346803665
survivor_875_basin_890_candidate_1198_gencluster_1198_conf_013733_implicit_min,19.749425888061523,84.01701354980469,351.75030517578125,-218.75525856018066,-1800.1674280166626,-1563.405739068985
survivor_876_basin_891_candidate_752_gencluster_752_conf_043918_implicit_min,18.992603302001953,78.6819076538086,396.06500244140625,-445.7189702987671,-1606.5403838157654,-1558.5202748775482
survivor_877_basin_892_explore_r05_hit_0007_conf_004848_implicit_min,17.58956527709961,56.949127197265625,373.45458984375,-366.8677062988281,-1673.3147721290588,-1592.188999056816
survivor_878_basin_893_nma_bh_candidate_583_gencluster_583_conf_027260_implicit_min_hop_003_mode02_m0.75A_implicit_min,18.375905990600586,73.46321105957031,376.311279296875,-599.5206003189087,-1436.9192638397217,-1568.2895398139954
survivor_879_basin_894_nma_bh_candidate_2351_gencluster_289_conf_083735_implicit_min_hop_003_mode02_m0.75A_implicit_min,18.721967697143555,79.28387451171875,369.9259033203125,-428.40383434295654,-1600.3059792518616,-1560.7775003612041
survivor_880_basin_895_candidate_478_gencluster_478_conf_038188_implicit_min,16.401195526123047,69.94871520996094,399.81549072265625,-278.139799118042,-1781.995041847229,-1573.9698725938797
survivor_881_basin_896_explore_r02_hit_0019_conf_004624_implicit_min,18.17422866821289,73.11497497558594,356.7358093261719,-257.68974018096924,-1783.0218076705933,-1592.6868799626827
survivor_882_basin_897_candidate_319_gencluster_319_conf_086878_implicit_min,20.546213150024414,90.9365234375,351.6249084472656,-440.5118074417114,-1582.3334770202637,-1559.737137466669
survivor_883_basin_898_candidate_204_gencluster_204_conf_155794_implicit_min,19.735923767089844,65.66577911376953,378.07684326171875,-553.2324676513672,-1479.5699286460876,-1569.3243165016174
survivor_884_basin_899_candidate_2326_gencluster_258_conf_055825_implicit_min,18.225664138793945,71.90937042236328,378.2357177734375,-476.6423053741455,-1560.4024839401245,-1568.6742380857468
survivor_885_basin_900_candidate_049_gencluster_049_conf_034896_implicit_min,17.63213539123535,80.7564468383789,379.48236083984375,-636.9286141395569,-1474.194076538086,-1633.251606464386
survivor_886_basin_901_candidate_1717_gencluster_1717_conf_021134_implicit_min,17.890430450439453,68.46479797363281,367.88153076171875,-463.04812717437744,-1571.4192342758179,-1580.2305994033813
survivor_887_basin_902_candidate_997_gencluster_997_conf_006574_implicit_min,20.73090362548828,81.9423828125,372.52667236328125,-529.0522785186768,-1543.5924181938171,-1597.4445182085037
survivor_888_basin_903_nma_bh_candidate_1647_gencluster_1647_conf_134687_implicit_min_hop_002_mode02_p0.75A_implicit_min,18.937664031982422,71.40774536132812,391.808349609375,-535.0241222381592,-1538.556342124939,-1591.426800251007
survivor_889_basin_904_candidate_1981_gencluster_1981_conf_058579_implicit_min,18.14295768737793,66.28184509277344,395.0808410644531,-679.6548728942871,-1389.6515893936157,-1589.8005056381226
survivor_890_basin_905_candidate_652_gencluster_652_conf_140993_implicit_min,22.161205291748047,90.0474853515625,381.2490234375,-422.6449155807495,-1639.5120697021484,-1568.6997820138931
survivor_891_basin_906_candidate_888_gencluster_888_conf_010032_implicit_min,20.309358596801758,77.33737182617188,368.62384033203125,-609.7410769462585,-1445.191104888916,-1588.6616451740265
survivor_892_basin_907_nma_bh_candidate_659_gencluster_659_conf_039862_implicit_min_hop_001_mode02_m0.75A_implicit_min,20.054224014282227,75.94091796875,374.6503601074219,-305.9826202392578,-1744.0691890716553,-1579.406831920147
survivor_893_basin_908_nma_bh_candidate_1139_gencluster_1139_conf_053753_implicit_min_hop_001_mode02_m0.75A_implicit_min,21.57878875732422,76.64448547363281,380.2763671875,-371.5654640197754,-1666.734797000885,-1559.7999693751335
survivor_894_basin_909_candidate_2815_gencluster_908_conf_008359_implicit_min,17.762863159179688,77.93421936035156,351.007568359375,-491.09523487091064,-1551.1843881607056,-1595.5751164853573
survivor_895_basin_910_candidate_2285_gencluster_206_conf_194679_implicit_min,17.33736801147461,63.806697845458984,359.94158935546875,-388.0970540046692,-1650.7388610839844,-1597.749483332038
survivor_896_basin_911_candidate_263_gencluster_263_conf_002839_implicit_min,17.135225296020508,70.91244506835938,358.4090576171875,-431.73464488983154,-1599.179430961609,-1584.4571502506733
survivor_897_basin_912_explore_r03_hit_0004_conf_016606_implicit_min,20.171573638916016,82.76081848144531,365.3330078125,-535.2882452011108,-1524.293387413025,-1591.316164970398
survivor_898_basin_913_nma_bh_candidate_2548_gencluster_554_conf_187437_implicit_min_hop_002_mode02_m1.35A_implicit_min,18.024105072021484,72.78675079345703,348.93408203125,-410.3456811904907,-1606.3939428329468,-1576.9947577118874
survivor_899_basin_914_candidate_1892_gencluster_1892_conf_015649_implicit_min,16.528141021728516,56.84490966796875,369.42327880859375,-366.80963468551636,-1675.6278653144836,-1599.6411112695932
survivor_900_basin_915_candidate_2341_gencluster_278_conf_108136_implicit_min,18.650325775146484,61.3583869934082,381.29656982421875,-558.5930600166321,-1487.1509456634521,-1584.438793182373
survivor_901_basin_916_candidate_098_gencluster_098_conf_004603_implicit_min,17.695138931274414,68.75685119628906,364.0658264160156,-491.4237928390503,-1523.1967506408691,-1564.1027232706547
survivor_902_basin_917_candidate_1149_gencluster_1149_conf_014152_implicit_min,21.046627044677734,87.04658508300781,372.209716796875,-783.9070148468018,-1289.9622526168823,-1593.5663666725159
survivor_903_basin_918_nma_bh_candidate_703_gencluster_703_conf_042424_implicit_min_hop_001_mode01_m1.35A_implicit_min,19.158031463623047,74.99703216552734,380.85174560546875,-355.586820602417,-1700.8128871917725,-1581.3927602767944
survivor_904_basin_919_nma_bh_candidate_2390_gencluster_342_conf_095022_implicit_min_hop_000_mode01_p1.35A_implicit_min,19.330440521240234,79.22038269042969,369.9126281738281,-629.294487953186,-1423.6131620407104,-1584.4440923333168
survivor_905_basin_920_nma_bh_candidate_1391_gencluster_1391_conf_031128_implicit_min_hop_000_mode01_m0.75A_implicit_min,19.536073684692383,85.47772979736328,362.94110107421875,-465.8833522796631,-1635.6878204345703,-1633.6157336235046
survivor_906_basin_921_nma_bh_candidate_082_gencluster_082_conf_089503_implicit_min_hop_002_mode02_m1.35A_implicit_min,20.51287078857422,83.47080993652344,358.4610290527344,-636.1456470489502,-1418.241114616394,-1591.9414732158184
survivor_907_basin_922_candidate_2064_gencluster_2064_conf_072159_implicit_min,15.57994556427002,61.075740814208984,369.6675109863281,-540.5614185333252,-1501.0060167312622,-1595.2448063194752
survivor_908_basin_923_explore_r01_hit_0003_conf_024407_implicit_min,19.096134185791016,72.179931640625,371.6412048339844,-444.84143352508545,-1609.0902786254883,-1591.014813899994
survivor_909_basin_924_explore_r03_hit_0050_conf_015309_implicit_min,18.550323486328125,76.04039001464844,385.23553466796875,-661.8409175872803,-1380.0073013305664,-1562.0223203897476
survivor_910_basin_925_nma_bh_candidate_705_gencluster_705_conf_003845_implicit_min_hop_002_mode01_m1.35A_implicit_min,21.20089340209961,78.03443908691406,373.4599304199219,-409.30860900878906,-1607.8741540908813,-1544.4877421855927
survivor_911_basin_926_explore_r02_hit_0062_conf_004328_implicit_min,19.201213836669922,91.97509765625,392.0128479003906,-849.7451047897339,-1270.2067852020264,-1616.762939453125
survivor_912_basin_927_candidate_1350_gencluster_1350_conf_009721_implicit_min,17.464387893676758,74.83261108398438,391.4183349609375,-545.7474212646484,-1568.1504001617432,-1630.182538509369
survivor_913_basin_928_candidate_1272_gencluster_1272_conf_115802_implicit_min,16.05099868774414,59.132667541503906,391.7335205078125,-409.6546530723572,-1670.6568670272827,-1613.3948273658752
survivor_914_basin_929_candidate_2903_gencluster_1014_conf_175671_implicit_min,16.733856201171875,62.238224029541016,359.00018310546875,-488.14504957199097,-1540.1224699020386,-1590.2961611151695
survivor_915_basin_930_explore_r04_hit_0006_conf_049018_implicit_min,16.902257919311523,67.74923706054688,383.501220703125,-334.05683946609497,-1730.2067880630493,-1596.1108580231667
survivor_916_basin_931_nma_bh_candidate_1088_gencluster_1088_conf_064565_implicit_min_hop_003_mode02_m1.35A_implicit_min,16.30936622619629,66.60552978515625,384.72821044921875,-339.55387115478516,-1699.6138458251953,-1571.525216549635
survivor_917_basin_932_nma_bh_candidate_1533_gencluster_1533_conf_017890_implicit_min_hop_002_mode01_p0.75A_implicit_min,17.485267639160156,69.77333068847656,355.5543212890625,-431.5365614891052,-1592.8284072875977,-1581.551448047161
survivor_918_basin_933_nma_bh_candidate_2137_gencluster_030_conf_063074_implicit_min_hop_002_mode02_p0.75A_implicit_min,18.70967674255371,67.4300308227539,355.72747802734375,-375.84144592285156,-1663.2128329277039,-1597.186730697751
survivor_919_basin_934_candidate_801_gencluster_801_conf_196592_implicit_min,16.443309783935547,69.58389282226562,362.3900146484375,-571.4313449859619,-1469.5536432266235,-1592.5682193934917
survivor_920_basin_935_candidate_1165_gencluster_1165_conf_051011_implicit_min,18.38565444946289,79.98573303222656,366.431884765625,-741.5375719070435,-1345.495949268341,-1622.2301719486713
