method,cv_bin,rg_bin,cv_A,rg_A,probability,pmf_kcal_mol,counts
gamd_cumulant2,13,2,0.45510637974366547,5.437674592654467,0.0,,0
gamd_cumulant2,13,3,0.45510637974366547,5.630456336961265,0.0,,0
gamd_cumulant2,13,4,0.45510637974366547,5.823238081268062,0.0,,0
gamd_cumulant2,13,5,0.45510637974366547,6.016019825574859,2.191231232567938e-12,15.928754372097659,1
gamd_cumulant2,13,6,0.45510637974366547,6.208801569881657,5.14484228969806e-06,7.183639742403906,100
gamd_cumulant2,13,7,0.45510637974366547,6.401583314188454,5.917413573092519e-05,5.7275218822877685,1404
gamd_cumulant2,13,8,0.45510637974366547,6.594365058495252,0.00027511823002751074,4.811391080303519,10711
gamd_cumulant2,13,9,0.45510637974366547,6.78714680280205,0.0010938939084422282,3.988510819551856,41053
gamd_cumulant2,13,10,0.45510637974366547,6.979928547108847,0.001456221556655572,3.8179482536828195,70680
gamd_cumulant2,13,11,0.45510637974366547,7.172710291415645,0.0013834240802221556,3.848521468293983,54050
gamd_cumulant2,13,12,0.45510637974366547,7.3654920357224425,0.0006573931336560718,4.292086149247927,19832
gamd_cumulant2,13,13,0.45510637974366547,7.55827378002924,0.00016764194900993485,5.106711780625353,4373
gamd_cumulant2,13,14,0.45510637974366547,7.751055524336038,1.5038012776551837e-05,6.544205225174712,594
gamd_cumulant2,13,15,0.45510637974366547,7.943837268642835,2.577540480705378e-05,6.222969947874753,85
gamd_cumulant2,13,16,0.45510637974366547,8.136619012949634,0.00012799084379073436,5.26759885040956,9
gamd_cumulant2,13,17,0.45510637974366547,8.32940075725643,5.0965043877159875e-09,11.307403613034015,4
gamd_cumulant2,13,18,0.45510637974366547,8.522182501563227,0.0,,0
gamd_cumulant2,13,19,0.45510637974366547,8.714964245870025,0.0,,0
gamd_cumulant2,13,20,0.45510637974366547,8.907745990176823,0.0,,0
gamd_cumulant2,13,21,0.45510637974366547,9.10052773448362,0.0,,0
gamd_cumulant2,13,22,0.45510637974366547,9.293309478790418,0.0,,0
gamd_cumulant2,13,23,0.45510637974366547,9.486091223097215,0.0,,0
gamd_cumulant2,13,24,0.45510637974366547,9.678872967404013,0.0,,0
gamd_cumulant2,13,25,0.45510637974366547,9.87165471171081,0.0,,0
gamd_cumulant2,13,26,0.45510637974366547,10.064436456017608,0.0,,0
gamd_cumulant2,13,27,0.45510637974366547,10.257218200324406,0.0,,0
gamd_cumulant2,13,28,0.45510637974366547,10.449999944631202,0.0,,0
gamd_cumulant2,13,29,0.45510637974366547,10.642781688938001,0.0,,0
gamd_cumulant2,14,0,0.4872603653309246,5.052111104040872,0.0,,0
gamd_cumulant2,14,1,0.4872603653309246,5.24489284834767,0.0,,0
gamd_cumulant2,14,2,0.4872603653309246,5.437674592654467,0.0,,0
gamd_cumulant2,14,3,0.4872603653309246,5.630456336961265,0.0,,0
gamd_cumulant2,14,4,0.4872603653309246,5.823238081268062,0.0,,0
gamd_cumulant2,14,5,0.4872603653309246,6.016019825574859,2.3168671531513056e-07,9.031956646385042,20
gamd_cumulant2,14,6,0.4872603653309246,6.208801569881657,1.4886014437666645e-05,6.550261649504944,405
gamd_cumulant2,14,7,0.4872603653309246,6.401583314188454,0.00016677449226565157,5.1098046027296355,5261
gamd_cumulant2,14,8,0.4872603653309246,6.594365058495252,0.0007753614345674915,4.193691476332962,28313
gamd_cumulant2,14,9,0.4872603653309246,6.78714680280205,0.0012975557463331968,3.886723091898112,67983
gamd_cumulant2,14,10,0.4872603653309246,6.979928547108847,0.0013650811974222532,3.8564788689131047,69414
