method,pca1_bin,pca2_bin,pca1_A,pca2_A,probability,pmf_kcal_mol,counts
umbrella_only,10,14,-5.109592390060424,-0.6242904663085938,0.005145272777949801,0.1410036113139026,409
umbrella_only,10,15,-5.109592390060424,-0.04113960266113281,0.005288527950358701,0.12463209801747732,428
umbrella_only,10,16,-5.109592390060424,0.5420112609863281,0.0048455633111890595,0.17678215936376862,414
umbrella_only,10,17,-5.109592390060424,1.125162124633789,0.004072669355946738,0.28037403982520726,387
umbrella_only,10,18,-5.109592390060424,1.70831298828125,0.004140154684878782,0.27057642447498065,422
umbrella_only,10,19,-5.109592390060424,2.291463851928711,0.003232026105925239,0.41820022454505956,414
umbrella_only,10,20,-5.109592390060424,2.874614715576172,0.0026680797030036265,0.5325142786864232,360
umbrella_only,10,21,-5.109592390060424,3.457765579223633,0.0027775155663325515,0.5085498796616452,321
umbrella_only,10,22,-5.109592390060424,4.040916442871094,0.0014878313207498778,0.8806959720490974,264
umbrella_only,10,23,-5.109592390060424,4.624067306518555,0.001644496197020262,0.8210115815429644,204
umbrella_only,10,24,-5.109592390060424,5.207218170166016,0.0006794252345266088,1.3479836663874578,136
umbrella_only,10,25,-5.109592390060424,5.790369033813477,0.0004105659013647057,1.6482765059607476,96
umbrella_only,10,26,-5.109592390060424,6.3735198974609375,5.144772470668755e-05,2.886485724256904,42
umbrella_only,10,27,-5.109592390060424,6.956670761108398,4.039334124763789e-05,3.0306979046462197,25
umbrella_only,10,28,-5.109592390060424,7.539821624755859,1.5176112806664831e-06,4.987017458733382,5
umbrella_only,10,29,-5.109592390060424,8.12297248840332,0.0,,0
umbrella_only,11,0,-4.174015537897746,-8.788402557373047,0.0,,0
umbrella_only,11,1,-4.174015537897746,-8.205251693725586,0.0,,0
umbrella_only,11,2,-4.174015537897746,-7.622100830078125,0.0,,0
umbrella_only,11,3,-4.174015537897746,-7.038949966430664,1.7301419118488988e-05,3.5361689960253657,3
umbrella_only,11,4,-4.174015537897746,-6.455799102783203,0.00045312066815928067,1.5894818822567678,20
umbrella_only,11,5,-4.174015537897746,-5.872648239135742,0.0008849038254123705,1.1904589168962434,63
umbrella_only,11,6,-4.174015537897746,-5.289497375488281,0.0010225476456904232,1.1042697843960911,88
umbrella_only,11,7,-4.174015537897746,-4.70634651184082,0.0021910684558057655,0.6499399849442073,193
umbrella_only,11,8,-4.174015537897746,-4.123195648193359,0.0034706594000481466,0.37573244535054107,308
umbrella_only,11,9,-4.174015537897746,-3.5400447845458984,0.002697151985835416,0.5260534434741513,317
umbrella_only,11,10,-4.174015537897746,-2.9568939208984375,0.00397528430055758,0.2948025605228515,352
umbrella_only,11,11,-4.174015537897746,-2.3737430572509766,0.004788405020129461,0.18385628676059707,404
umbrella_only,11,12,-4.174015537897746,-1.7905921936035156,0.005041102459670065,0.15319724714735994,436
umbrella_only,11,13,-4.174015537897746,-1.2074413299560547,0.004289168589075999,0.24949630391885336,432
umbrella_only,11,14,-4.174015537897746,-0.6242904663085938,0.005224268816624051,0.13192022223890287,432
umbrella_only,11,15,-4.174015537897746,-0.04113960266113281,0.004034153748160561,0.2860388203232582,444
umbrella_only,11,16,-4.174015537897746,0.5420112609863281,0.004634012121890225,0.20339507494806952,453
umbrella_only,11,17,-4.174015537897746,1.125162124633789,0.00477103201526242,0.18602317674405455,446
umbrella_only,11,18,-4.174015537897746,1.70831298828125,0.004140885058881046,0.2704712635983486,396
umbrella_only,11,19,-4.174015537897746,2.291463851928711,0.004072953135473564,0.2803325013508884,421
umbrella_only,11,20,-4.174015537897746,2.874614715576172,0.0025367334869964985,0.5626095591506415,370
umbrella_only,11,21,-4.174015537897746,3.457765579223633,0.0017950731970678092,0.7687808634441478,288
umbrella_only,11,22,-4.174015537897746,4.040916442871094,0.0022283514691907955,0.6398811009384633,232
umbrella_only,11,23,-4.174015537897746,4.624067306518555,0.0008088448108404373,1.2440370618167296,163
umbrella_only,11,24,-4.174015537897746,5.207218170166016,0.0008367279547182025,1.223832009612035,118
umbrella_only,11,25,-4.174015537897746,5.790369033813477,0.00048096072911147205,1.5539344802350352,71
umbrella_only,11,26,-4.174015537897746,6.3735198974609375,0.00027889666371186747,1.8788091645339011,63
umbrella_only,11,27,-4.174015537897746,6.956670761108398,0.00013836151671253486,2.2967011616683997,27
umbrella_only,11,28,-4.174015537897746,7.539821624755859,1.2834240946223964e-05,3.7142255906249857,9
umbrella_only,11,29,-4.174015537897746,8.12297248840332,4.108191850945471e-08,7.138757122514852,3
umbrella_only,12,0,-3.2384386857350673,-8.788402557373047,0.0,,0
umbrella_only,12,1,-3.2384386857350673,-8.205251693725586,0.0,,0
umbrella_only,12,2,-3.2384386857350673,-7.622100830078125,1.2122351884934321e-05,3.7482459282791107,2
umbrella_only,12,3,-3.2384386857350673,-7.038949966430664,0.00013281907242939026,2.32107348762541,17
umbrella_only,12,4,-3.2384386857350673,-6.455799102783203,0.0002648605889639696,1.9095935760908147,29
umbrella_only,12,5,-3.2384386857350673,-5.872648239135742,0.0008951036283011479,1.1836265926113145,97
umbrella_only,12,6,-3.2384386857350673,-5.289497375488281,0.0012297669211409892,0.9942616632668528,153
umbrella_only,12,7,-3.2384386857350673,-4.70634651184082,0.002666085178442797,0.5329601060622977,223
umbrella_only,12,8,-3.2384386857350673,-4.123195648193359,0.003275687381312565,0.4102006245853329,310
umbrella_only,12,9,-3.2384386857350673,-3.5400447845458984,0.003533769394191228,0.364989312971165,317
umbrella_only,12,10,-3.2384386857350673,-2.9568939208984375,0.003357172165172755,0.3955521862886129,334
umbrella_only,12,11,-3.2384386857350673,-2.3737430572509766,0.004617711368475595,0.20549584850607872,369
umbrella_only,12,12,-3.2384386857350673,-1.7905921936035156,0.0036861748875227467,0.3398168881441008,403
umbrella_only,12,13,-3.2384386857350673,-1.2074413299560547,0.004546135678557346,0.21480886350658857,475
umbrella_only,12,14,-3.2384386857350673,-0.6242904663085938,0.00358915604273406,0.355717830077646,433
umbrella_only,12,15,-3.2384386857350673,-0.04113960266113281,0.004769278937614021,0.186242271703855,468
umbrella_only,12,16,-3.2384386857350673,0.5420112609863281,0.004138197338574144,0.2708583390618702,480
umbrella_only,12,17,-3.2384386857350673,1.125162124633789,0.005752231910698787,0.07452593437096011,466
umbrella_only,12,18,-3.2384386857350673,1.70831298828125,0.0039050999859147817,0.30542190991070184,428
umbrella_only,12,19,-3.2384386857350673,2.291463851928711,0.002970430879506992,0.4685175469673952,340
umbrella_only,12,20,-3.2384386857350673,2.874614715576172,0.002612597217883507,0.5450421143797417,273
umbrella_only,12,21,-3.2384386857350673,3.457765579223633,0.00236580772672894,0.6041964151043819,264
umbrella_only,12,22,-3.2384386857350673,4.040916442871094,0.0018593507142116114,0.7478069862549899,196
umbrella_only,12,23,-3.2384386857350673,4.624067306518555,0.001119909598520952,1.0500484623167066,166
umbrella_only,12,24,-3.2384386857350673,5.207218170166016,0.0005811773669500097,1.4410988167358538,109
umbrella_only,12,25,-3.2384386857350673,5.790369033813477,0.00035012352519394203,1.7432154481033453,90
umbrella_only,12,26,-3.2384386857350673,6.3735198974609375,6.319516673897731e-05,2.763878251191293,55
umbrella_only,12,27,-3.2384386857350673,6.956670761108398,7.941850187925084e-05,2.6276532890426094,30
umbrella_only,12,28,-3.2384386857350673,7.539821624755859,2.4298772419758983e-05,3.333690387398802,11
umbrella_only,12,29,-3.2384386857350673,8.12297248840332,0.0,,0
umbrella_only,13,0,-2.302861833572388,-8.788402557373047,0.0,,0
umbrella_only,13,1,-2.302861833572388,-8.205251693725586,0.0,,0
umbrella_only,13,2,-2.302861833572388,-7.622100830078125,0.00024161217996591778,1.964362751473439,6
umbrella_only,13,3,-2.302861833572388,-7.038949966430664,0.0006031429504541446,1.4189822795680453,35
umbrella_only,13,4,-2.302861833572388,-6.455799102783203,0.0011759981723461306,1.0209144607617708,81
umbrella_only,13,5,-2.302861833572388,-5.872648239135742,0.0015673090637200859,0.8496713776495093,142
umbrella_only,13,6,-2.302861833572388,-5.289497375488281,0.002267100778108718,0.6296034210141137,194
umbrella_only,13,7,-2.302861833572388,-4.70634651184082,0.0019413182300219358,0.7220886519752483,221
umbrella_only,13,8,-2.302861833572388,-4.123195648193359,0.002287042907973575,0.6243823290037245,251
umbrella_only,13,9,-2.302861833572388,-3.5400447845458984,0.003127461674783988,0.4378064838894389,274
umbrella_only,13,10,-2.302861833572388,-2.9568939208984375,0.002926221919770224,0.4774569112624447,361
umbrella_only,13,11,-2.302861833572388,-2.3737430572509766,0.0047353026030078765,0.19050452380616756,403
umbrella_only,13,12,-2.302861833572388,-1.7905921936035156,0.005260565091951498,0.12779263748200043,466
umbrella_only,13,13,-2.302861833572388,-1.2074413299560547,0.004361781415962758,0.2394881609344477,472
umbrella_only,13,14,-2.302861833572388,-0.6242904663085938,0.00356148600003338,0.36033165083501606,464
umbrella_only,13,15,-2.302861833572388,-0.04113960266113281,0.004378349975347281,0.2372278870505884,460
umbrella_only,13,16,-2.302861833572388,0.5420112609863281,0.0033291250188034467,0.4005536752214356,400
umbrella_only,13,17,-2.302861833572388,1.125162124633789,0.0035291517849571773,0.36576883185373044,405
umbrella_only,13,18,-2.302861833572388,1.70831298828125,0.0034878631681547786,0.37278462383522015,403
umbrella_only,13,19,-2.302861833572388,2.291463851928711,0.0027614692363263933,0.5120040243107193,326
umbrella_only,13,20,-2.302861833572388,2.874614715576172,0.0022105298492703304,0.6446681704840622,259
umbrella_only,13,21,-2.302861833572388,3.457765579223633,0.002899637527858726,0.4828977205343996,232
umbrella_only,13,22,-2.302861833572388,4.040916442871094,0.00205843114999897,0.6871673887373442,181
umbrella_only,13,23,-2.302861833572388,4.624067306518555,0.0014027496310127052,0.9158010705702719,179
umbrella_only,13,24,-2.302861833572388,5.207218170166016,0.0008658318613952539,1.2034482177020176,125
umbrella_only,13,25,-2.302861833572388,5.790369033813477,0.00048101669338326255,1.553865115339296,116
umbrella_only,13,26,-2.302861833572388,6.3735198974609375,6.586828801644766e-05,2.7391797130942117,60
umbrella_only,13,27,-2.302861833572388,6.956670761108398,0.00016239634524409572,2.2012140237049205,45
umbrella_only,13,28,-2.302861833572388,7.539821624755859,3.590098284274966e-05,3.1009854852604444,12
umbrella_only,13,29,-2.302861833572388,8.12297248840332,2.9333706318240415e-06,4.594138487576016,3
umbrella_only,14,0,-1.3672849814097088,-8.788402557373047,0.0,,0
umbrella_only,14,1,-1.3672849814097088,-8.205251693725586,0.00018684202160879445,2.117618183268855,5
umbrella_only,14,2,-1.3672849814097088,-7.622100830078125,0.0007740564432477145,1.2702456679976284,32
umbrella_only,14,3,-1.3672849814097088,-7.038949966430664,0.0007260255209236841,1.308435537685574,52
umbrella_only,14,4,-1.3672849814097088,-6.455799102783203,0.0011566780603439637,1.0307899555874607,112
umbrella_only,14,5,-1.3672849814097088,-5.872648239135742,0.0019198809480254163,0.728708465224511,185
umbrella_only,14,6,-1.3672849814097088,-5.289497375488281,0.002298842056533492,0.6213145629971621,189
umbrella_only,14,7,-1.3672849814097088,-4.70634651184082,0.0016077532069538741,0.8344826762919548,174
umbrella_only,14,8,-1.3672849814097088,-4.123195648193359,0.0022080033760220504,0.6453499287087245,255
umbrella_only,14,9,-1.3672849814097088,-3.5400447845458984,0.002323290088867327,0.6150079037946687,303
umbrella_only,14,10,-1.3672849814097088,-2.9568939208984375,0.0038096699272298813,0.32017143797458214,368
umbrella_only,14,11,-1.3672849814097088,-2.3737430572509766,0.0033130692447182267,0.40343580996624295,366
umbrella_only,14,12,-1.3672849814097088,-1.7905921936035156,0.004111751439193321,0.2746804416202311,385
umbrella_only,14,13,-1.3672849814097088,-1.2074413299560547,0.0042292031204631195,0.2578898519193591,418
umbrella_only,14,14,-1.3672849814097088,-0.6242904663085938,0.00357650948625148,0.3578221412730911,419
umbrella_only,14,15,-1.3672849814097088,-0.04113960266113281,0.003635578346078831,0.34805649360142565,414
umbrella_only,14,16,-1.3672849814097088,0.5420112609863281,0.004041576947925237,0.28494283887750127,348
umbrella_only,14,17,-1.3672849814097088,1.125162124633789,0.003999984361070176,0.291109828067595,394
umbrella_only,14,18,-1.3672849814097088,1.70831298828125,0.0026165121667757877,0.5441494417665971,381
umbrella_only,14,19,-1.3672849814097088,2.291463851928711,0.0036703585177452897,0.34238035689285873,353
umbrella_only,14,20,-1.3672849814097088,2.874614715576172,0.0017161450924092878,0.7955874038795887,244
umbrella_only,14,21,-1.3672849814097088,3.457765579223633,0.001682834334041292,0.807272805630959,176
umbrella_only,14,22,-1.3672849814097088,4.040916442871094,0.0015399389939541879,0.8601741746466955,173
umbrella_only,14,23,-1.3672849814097088,4.624067306518555,0.0011880826030254562,1.0148196331600192,168
umbrella_only,14,24,-1.3672849814097088,5.207218170166016,0.0010594625460926487,1.0831271974597105,152
umbrella_only,14,25,-1.3672849814097088,5.790369033813477,0.0009207558310253373,1.1667818227152869,132
umbrella_only,14,26,-1.3672849814097088,6.3735198974609375,0.00025176582745814875,1.9398214619941867,77
umbrella_only,14,27,-1.3672849814097088,6.956670761108398,7.565664245738674e-05,2.6565826831894808,47
umbrella_only,14,28,-1.3672849814097088,7.539821624755859,1.9691027094936465e-05,3.4590409130441038,17
umbrella_only,14,29,-1.3672849814097088,8.12297248840332,9.05509655131046e-08,6.667584179893801,3
umbrella_only,15,0,-0.4317081292470295,-8.788402557373047,4.933336703773689e-06,4.284216042661267,1
umbrella_only,15,1,-0.4317081292470295,-8.205251693725586,0.00011645989225434162,2.399433464396678,8
umbrella_only,15,2,-0.4317081292470295,-7.622100830078125,0.0005531832068502785,1.4705293591364303,31
umbrella_only,15,3,-0.4317081292470295,-7.038949966430664,0.000999982034531341,1.1175732250890653,86
umbrella_only,15,4,-0.4317081292470295,-6.455799102783203,0.0016341462058370262,0.8247755080131758,120
umbrella_only,15,5,-0.4317081292470295,-5.872648239135742,0.0021143268780978094,0.6711948057221075,195
umbrella_only,15,6,-0.4317081292470295,-5.289497375488281,0.0021584992224762817,0.6588681727957653,207
umbrella_only,15,7,-0.4317081292470295,-4.70634651184082,0.002792873786636777,0.505262497448888,242
umbrella_only,15,8,-0.4317081292470295,-4.123195648193359,0.003671545459486084,0.34218759798100695,268
umbrella_only,15,9,-0.4317081292470295,-3.5400447845458984,0.0032320029220955586,0.41820450091865347,366
umbrella_only,15,10,-0.4317081292470295,-2.9568939208984375,0.003712721199736168,0.33553896583611165,364
umbrella_only,15,11,-0.4317081292470295,-2.3737430572509766,0.003788076657827202,0.3235601021240142,351
umbrella_only,15,12,-0.4317081292470295,-1.7905921936035156,0.0036547955836779876,0.34491355482648745,322
umbrella_only,15,13,-0.4317081292470295,-1.2074413299560547,0.002993060577881115,0.4639930113838884,313
umbrella_only,15,14,-0.4317081292470295,-0.6242904663085938,0.0028022230117788326,0.503270163305813,282
umbrella_only,15,15,-0.4317081292470295,-0.04113960266113281,0.002218235511986992,0.6425936318753265,322
umbrella_only,15,16,-0.4317081292470295,0.5420112609863281,0.002999463431288638,0.46271904578461287,306
umbrella_only,15,17,-0.4317081292470295,1.125162124633789,0.004232780598082767,0.2573857730115545,362
umbrella_only,15,18,-0.4317081292470295,1.70831298828125,0.0036903777375069335,0.339137552737824,327
umbrella_only,15,19,-0.4317081292470295,2.291463851928711,0.003172899449824406,0.4292073857947516,291
umbrella_only,15,20,-0.4317081292470295,2.874614715576172,0.002217775854466309,0.6427171798075246,222
umbrella_only,15,21,-0.4317081292470295,3.457765579223633,0.0022645571763396295,0.630272667040551,207
umbrella_only,15,22,-0.4317081292470295,4.040916442871094,0.0019003906530630436,0.7347915196099599,180
umbrella_only,15,23,-0.4317081292470295,4.624067306518555,0.001191663471616963,1.013025511654082,152
umbrella_only,15,24,-0.4317081292470295,5.207218170166016,0.0007317088180344054,1.3037869830857791,134
umbrella_only,15,25,-0.4317081292470295,5.790369033813477,0.00042923247679284635,1.6217698515841161,122
umbrella_only,15,26,-0.4317081292470295,6.3735198974609375,0.00012476561535331547,2.3583639385836226,72
umbrella_only,15,27,-0.4317081292470295,6.956670761108398,0.00011149771037336878,2.425392046535593,38
umbrella_only,15,28,-0.4317081292470295,7.539821624755859,2.942692189267144e-05,3.2195349610725734,12
umbrella_only,15,29,-0.4317081292470295,8.12297248840332,2.7190395604889903e-05,3.266659219487878,4
umbrella_only,16,0,0.5038687229156498,-8.788402557373047,2.41339462511968e-05,3.337748113716158,3
umbrella_only,16,1,0.5038687229156498,-8.205251693725586,0.00012117932028303464,2.3757512598299706,13
umbrella_only,16,2,0.5038687229156498,-7.622100830078125,0.0003792350007695961,1.6956000192092628,41
umbrella_only,16,3,0.5038687229156498,-7.038949966430664,0.0007465337269393771,1.2918290902786995,79
umbrella_only,16,4,0.5038687229156498,-6.455799102783203,0.0013181665783044544,0.9528778411573313,119
umbrella_only,16,5,0.5038687229156498,-5.872648239135742,0.0027859838775029884,0.5067350208102193,205
umbrella_only,16,6,0.5038687229156498,-5.289497375488281,0.006434012542023825,0.007749647194357223,331
umbrella_only,16,7,0.5038687229156498,-4.70634651184082,0.0047409347899845695,0.18979586866388143,309
umbrella_only,16,8,0.5038687229156498,-4.123195648193359,0.003213423235616573,0.4216415181267106,309
umbrella_only,16,9,0.5038687229156498,-3.5400447845458984,0.0033205822479872526,0.4020854334662465,419
umbrella_only,16,10,0.5038687229156498,-2.9568939208984375,0.004915080181053719,0.1682901031287658,413
umbrella_only,16,11,0.5038687229156498,-2.3737430572509766,0.0032399534669467155,0.4167397786382767,352
umbrella_only,16,12,0.5038687229156498,-1.7905921936035156,0.002841429539170935,0.49498694981316005,274
umbrella_only,16,13,0.5038687229156498,-1.2074413299560547,0.0019577725595113105,0.7170569700515803,251
umbrella_only,16,14,0.5038687229156498,-0.6242904663085938,0.002019346833194974,0.6985958038642908,205
umbrella_only,16,15,0.5038687229156498,-0.04113960266113281,0.0020999682326038934,0.6752572177463141,264
umbrella_only,16,16,0.5038687229156498,0.5420112609863281,0.002128367632976854,0.6672489242056399,251
umbrella_only,16,17,0.5038687229156498,1.125162124633789,0.002753818723209284,0.5136579515881157,269
umbrella_only,16,18,0.5038687229156498,1.70831298828125,0.003326889320311133,0.400954166221517,252
umbrella_only,16,19,0.5038687229156498,2.291463851928711,0.003458509207173936,0.37782316715032715,282
umbrella_only,16,20,0.5038687229156498,2.874614715576172,0.0015396695960666102,0.860278476595826,179
umbrella_only,16,21,0.5038687229156498,3.457765579223633,0.0022352072149743533,0.6380497669431624,221
umbrella_only,16,22,0.5038687229156498,4.040916442871094,0.0014846082897948898,0.8819888137929999,196
umbrella_only,16,23,0.5038687229156498,4.624067306518555,0.0006500614793342462,1.37432222389064,158
umbrella_only,16,24,0.5038687229156498,5.207218170166016,0.0008107338045409689,1.2426463971119284,121
umbrella_only,16,25,0.5038687229156498,5.790369033813477,0.0005289875900533991,1.4971922374501188,97
umbrella_only,16,26,0.5038687229156498,6.3735198974609375,0.00019940552438405315,2.078821732253813,51
umbrella_only,16,27,0.5038687229156498,6.956670761108398,8.37145445770938e-05,2.5962466959133557,41
umbrella_only,16,28,0.5038687229156498,7.539821624755859,8.11534903991313e-05,2.6147696819670387,15
umbrella_only,16,29,0.5038687229156498,8.12297248840332,3.0123096568223346e-06,4.578307446172179,4
umbrella_only,17,0,1.439445575078329,-8.788402557373047,7.397290307941019e-06,4.042712192184544,3
umbrella_only,17,1,1.439445575078329,-8.205251693725586,1.9195137487089074e-05,3.4742466404406103,9
umbrella_only,17,2,1.439445575078329,-7.622100830078125,0.0004096568562944649,1.6495979462336297,46
umbrella_only,17,3,1.439445575078329,-7.038949966430664,0.000940511397138703,1.1541259873129381,80
umbrella_only,17,4,1.439445575078329,-6.455799102783203,0.0035487713471498775,0.3624637795095724,228
umbrella_only,17,5,1.439445575078329,-5.872648239135742,0.004874041596731589,0.17328866351964,371
umbrella_only,17,6,1.439445575078329,-5.289497375488281,0.006518195829003861,0.0,426
umbrella_only,17,7,1.439445575078329,-4.70634651184082,0.004121347673323516,0.2732907083711451,360
umbrella_only,17,8,1.439445575078329,-4.123195648193359,0.003945607240549861,0.29926983461801626,353
umbrella_only,17,9,1.439445575078329,-3.5400447845458984,0.0044887256178738405,0.22238531978055942,403
umbrella_only,17,10,1.439445575078329,-2.9568939208984375,0.00374341344644685,0.330630891283195,336
umbrella_only,17,11,1.439445575078329,-2.3737430572509766,0.002921386081751195,0.47844293495900914,306
umbrella_only,17,12,1.439445575078329,-1.7905921936035156,0.0019289214822019976,0.7259077881750415,253
umbrella_only,17,13,1.439445575078329,-1.2074413299560547,0.0019045100449544682,0.733500646030159,197
umbrella_only,17,14,1.439445575078329,-0.6242904663085938,0.0019926297944565393,0.7065359794325765,203
umbrella_only,17,15,1.439445575078329,-0.04113960266113281,0.0018752757000214627,0.7427227200523321,211
umbrella_only,17,16,1.439445575078329,0.5420112609863281,0.0020933603681716462,0.6771360860811453,201
umbrella_only,17,17,1.439445575078329,1.125162124633789,0.0019289993613424501,0.7258837189783112,204
umbrella_only,17,18,1.439445575078329,1.70831298828125,0.0021197521713414514,0.6696670347552627,199
umbrella_only,17,19,1.439445575078329,2.291463851928711,0.0019630318731393625,0.7154576038673475,245
umbrella_only,17,20,1.439445575078329,2.874614715576172,0.0028799078312219954,0.4869679807754741,281
umbrella_only,17,21,1.439445575078329,3.457765579223633,0.0018414066034710438,0.7535883260741447,212
umbrella_only,17,22,1.439445575078329,4.040916442871094,0.0012381686805163531,0.990202543612178,178
umbrella_only,17,23,1.439445575078329,4.624067306518555,0.0012435019358863744,0.9876401687273919,131
umbrella_only,17,24,1.439445575078329,5.207218170166016,0.001263069632872277,0.9783320441454975,110
umbrella_only,17,25,1.439445575078329,5.790369033813477,0.000566657946311814,1.4561817785011955,82
umbrella_only,17,26,1.439445575078329,6.3735198974609375,0.0003059185109965618,1.8236777015365884,46
umbrella_only,17,27,1.439445575078329,6.956670761108398,7.813090290148734e-05,2.637397962387569,17
umbrella_only,17,28,1.439445575078329,7.539821624755859,2.4102121149948218e-05,3.3385347821489337,7
umbrella_only,17,29,1.439445575078329,8.12297248840332,4.7499706099328645e-05,2.934084858805688,2
umbrella_only,18,0,2.3750224272410083,-8.788402557373047,0.0,,0
umbrella_only,18,1,2.3750224272410083,-8.205251693725586,3.963095065578818e-05,3.042057492843965,5
umbrella_only,18,2,2.3750224272410083,-7.622100830078125,0.00044163196313566015,1.604792253553979,42
umbrella_only,18,3,2.3750224272410083,-7.038949966430664,0.001073947747644754,1.0750315686053669,139
umbrella_only,18,4,2.3750224272410083,-6.455799102783203,0.0024627880847783007,0.5802458868631342,268
umbrella_only,18,5,2.3750224272410083,-5.872648239135742,0.0042822858338018455,0.25045372207849415,415
umbrella_only,18,6,2.3750224272410083,-5.289497375488281,0.005417829625018274,0.1102316076354688,479
umbrella_only,18,7,2.3750224272410083,-4.70634651184082,0.005390521550084908,0.11324410255143835,382
umbrella_only,18,8,2.3750224272410083,-4.123195648193359,0.00440606516443089,0.23346604813606486,405
umbrella_only,18,9,2.3750224272410083,-3.5400447845458984,0.004434422232101284,0.2296414979924637,375
umbrella_only,18,10,2.3750224272410083,-2.9568939208984375,0.00401785711992935,0.28845198943879025,330
umbrella_only,18,11,2.3750224272410083,-2.3737430572509766,0.0026672280643784568,0.532704600968577,259
umbrella_only,18,12,2.3750224272410083,-1.7905921936035156,0.001957228833427075,0.7172225630650115,203
umbrella_only,18,13,2.3750224272410083,-1.2074413299560547,0.0023926976793762346,0.5974586191806317,203
umbrella_only,18,14,2.3750224272410083,-0.6242904663085938,0.0022348344045669804,0.6381492090281324,193
umbrella_only,18,15,2.3750224272410083,-0.04113960266113281,0.001499961258915435,0.87585531529575,162
umbrella_only,18,16,2.3750224272410083,0.5420112609863281,0.001770888198580691,0.7768675357727544,171
umbrella_only,18,17,2.3750224272410083,1.125162124633789,0.002006826681188908,0.7023035694876771,193
umbrella_only,18,18,2.3750224272410083,1.70831298828125,0.00266332302531913,0.5335780691905088,228
umbrella_only,18,19,2.3750224272410083,2.291463851928711,0.002168693908700697,0.6560591054743914,313
umbrella_only,18,20,2.3750224272410083,2.874614715576172,0.0023074242836909164,0.6190930686027105,265
umbrella_only,18,21,2.3750224272410083,3.457765579223633,0.0018926182090394765,0.7372347707665701,218
umbrella_only,18,22,2.3750224272410083,4.040916442871094,0.0013309806629949418,0.9471104601971638,154
umbrella_only,18,23,2.3750224272410083,4.624067306518555,0.0009183306076739277,1.168354152388646,117
umbrella_only,18,24,2.3750224272410083,5.207218170166016,0.0006751994839007105,1.3517031276219522,104
umbrella_only,18,25,2.3750224272410083,5.790369033813477,0.00048179383385440984,1.552902722129717,68
umbrella_only,18,26,2.3750224272410083,6.3735198974609375,3.229862040253103e-05,3.164023671178534,20
umbrella_only,18,27,2.3750224272410083,6.956670761108398,1.3823649004222402e-05,3.6699521811472953,8
umbrella_only,18,28,2.3750224272410083,7.539821624755859,7.669018614674593e-06,4.021205735206221,5
umbrella_only,18,29,2.3750224272410083,8.12297248840332,0.0,,0
umbrella_only,19,0,3.3105992794036876,-8.788402557373047,6.78289287989955e-05,2.7216933069831746,1
umbrella_only,19,1,3.3105992794036876,-8.205251693725586,5.301096925733263e-05,2.8686410544755616,2
umbrella_only,19,2,3.3105992794036876,-7.622100830078125,0.00016278457018570886,2.1997905404919433,23
umbrella_only,19,3,3.3105992794036876,-7.038949966430664,0.0008571822260543497,1.2094337996084499,99
umbrella_only,19,4,3.3105992794036876,-6.455799102783203,0.0019722508289380406,0.7126644146928731,226
umbrella_only,19,5,3.3105992794036876,-5.872648239135742,0.0031054359142081,0.44201992074957763,296
umbrella_only,19,6,3.3105992794036876,-5.289497375488281,0.0028503213900923255,0.4931242606042243,345
umbrella_only,19,7,3.3105992794036876,-4.70634651184082,0.0033138340669442716,0.40329820198375366,371
umbrella_only,19,8,3.3105992794036876,-4.123195648193359,0.004629653139087412,0.20395611787769008,361
umbrella_only,19,9,3.3105992794036876,-3.5400447845458984,0.0038104730936006424,0.3200457666610186,339
umbrella_only,19,10,3.3105992794036876,-2.9568939208984375,0.002843520530855128,0.4945483994953057,263
umbrella_only,19,11,3.3105992794036876,-2.3737430572509766,0.0022429652745604065,0.6359841656952061,221
umbrella_only,19,12,3.3105992794036876,-1.7905921936035156,0.002310796569630229,0.6182224187506709,222
umbrella_only,19,13,3.3105992794036876,-1.2074413299560547,0.0017670905940805738,0.7781473544221824,157
umbrella_only,19,14,3.3105992794036876,-0.6242904663085938,0.0019025562808228438,0.7341125390330157,171
umbrella_only,19,15,3.3105992794036876,-0.04113960266113281,0.0016289675683381659,0.8266677532446374,160
umbrella_only,19,16,3.3105992794036876,0.5420112609863281,0.0014703842985760586,0.8877281569674298,140
umbrella_only,19,17,3.3105992794036876,1.125162124633789,0.002110475523422207,0.6722817342653507,142
umbrella_only,19,18,3.3105992794036876,1.70831298828125,0.002727755715141983,0.5193270794818536,248
umbrella_only,19,19,3.3105992794036876,2.291463851928711,0.0023841776407099837,0.5995852489049711,325
umbrella_only,19,20,3.3105992794036876,2.874614715576172,0.0030400311767011367,0.45471000388695826,218
umbrella_only,19,21,3.3105992794036876,3.457765579223633,0.0013183356369907023,0.9528013866473106,153
umbrella_only,19,22,3.3105992794036876,4.040916442871094,0.0018948691411306271,0.7365261644610399,157
umbrella_only,19,23,3.3105992794036876,4.624067306518555,0.0008233940986256381,1.2334087748968456,109
umbrella_only,19,24,3.3105992794036876,5.207218170166016,0.0007711491582442325,1.272489010612381,84
umbrella_only,19,25,3.3105992794036876,5.790369033813477,0.00026728078816030335,1.90417081043041,45
umbrella_only,19,26,3.3105992794036876,6.3735198974609375,7.76888285824481e-05,2.640780695696463,21
umbrella_only,19,27,3.3105992794036876,6.956670761108398,5.0697920780012845e-06,4.267950240526842,4
