variant,metric,checkpoint_index,n_epochs,frac_total,bin,x,F_kcal_mol,P,count
epoch,cv_distance,10,10,0.6688295822629287,8,0.2943364518073698,0.14480785382800176,0.03697058080784956,118353
epoch,cv_distance,10,10,0.6688295822629287,9,0.3264904373946289,0.12746418101735624,0.038061936199801354,116399
epoch,cv_distance,10,10,0.6688295822629287,10,0.35864442298188803,0.10666411912865392,0.039413355239737595,116720
epoch,cv_distance,10,10,0.6688295822629287,11,0.39079840856914716,0.08101896351359472,0.04114580050171545,117379
epoch,cv_distance,10,10,0.6688295822629287,12,0.42295239415640634,0.05253793591523204,0.043159212747608526,118739
epoch,cv_distance,10,10,0.6688295822629287,13,0.45510637974366547,0.02649728795481643,0.04508621033853582,123149
epoch,cv_distance,10,10,0.6688295822629287,14,0.4872603653309246,0.0,0.047135335935113196,127189
epoch,cv_distance,10,10,0.6688295822629287,15,0.5194143509181837,0.02309294676664342,0.04534440879622619,123069
epoch,cv_distance,10,10,0.6688295822629287,16,0.5515683365054429,0.049856086314111314,0.04335380313328429,118850
epoch,cv_distance,10,10,0.6688295822629287,17,0.5837223220927019,0.09212647967493393,0.04038628059888815,114850
epoch,cv_distance,10,10,0.6688295822629287,18,0.6158763076799612,0.08670341587341057,0.040755336042605055,113495
epoch,cv_distance,10,10,0.6688295822629287,19,0.6480302932672202,0.062187979813083105,0.042466219783835905,115664
epoch,cv_distance,10,10,0.6688295822629287,20,0.6801842788544794,0.06203781731571545,0.042476917621869885,120455
epoch,cv_distance,10,10,0.6688295822629287,21,0.7123382644417384,0.06008938617125592,0.04261597184650678,125142
epoch,cv_distance,10,10,0.6688295822629287,22,0.7444922500289977,0.03577187754755151,0.044390223783343445,131103
epoch,cv_distance,10,10,0.6688295822629287,23,0.7766462356162568,0.05889156794071071,0.04270168271996377,132656
epoch,cv_distance,10,10,0.6688295822629287,24,0.8088002212035159,0.1442988244355996,0.03700216143809797,126301
epoch,cv_distance,10,10,0.6688295822629287,25,0.8409542067907751,0.22212378660838117,0.03247377555635066,112666
epoch,cv_distance,10,10,0.6688295822629287,26,0.8731081923780342,0.4567091373428085,0.02190992553910742,95842
epoch,cv_distance,10,10,0.6688295822629287,27,0.9052621779652934,0.5445712706553418,0.018907524212433465,59195
epoch,cv_distance,10,10,0.6688295822629287,28,0.9374161635525524,1.1336135761874695,0.007039247688169435,12557
epoch,cv_distance,10,10,0.6688295822629287,29,0.9695701491398117,4.0881290100716665,4.956857113658229e-05,335
epoch,cv_distance,11,11,0.7652602479615771,0,0.037104567109296716,1.6049395759704703,0.0031566629529708647,917
epoch,cv_distance,11,11,0.7652602479615771,1,0.06925855269655586,0.630984038372044,0.01617112017903208,16938
epoch,cv_distance,11,11,0.7652602479615771,2,0.101412538283815,0.3206832421385557,0.027213822365143657,81256
epoch,cv_distance,11,11,0.7652602479615771,3,0.13356652387107412,0.2765737138900306,0.029303714229689064,136824
epoch,cv_distance,11,11,0.7652602479615771,4,0.16572050945833325,0.26548146440306786,0.029854046612198346,151959
epoch,cv_distance,11,11,0.7652602479615771,5,0.1978744950455924,0.19568854138001557,0.03356188124174111,152656
epoch,cv_distance,11,11,0.7652602479615771,6,0.23002848063285153,0.15962351343351888,0.0356548919089933,147502
epoch,cv_distance,11,11,0.7652602479615771,7,0.26218246622011065,0.13592220563957103,0.037100961834405234,141587
epoch,cv_distance,11,11,0.7652602479615771,8,0.2943364518073698,0.1219619870520603,0.03798000145460937,136371
epoch,cv_distance,11,11,0.7652602479615771,9,0.3264904373946289,0.10705825569974947,0.03894145013447207,133910
epoch,cv_distance,11,11,0.7652602479615771,10,0.35864442298188803,0.09025153513947037,0.040054891721255544,134364
epoch,cv_distance,11,11,0.7652602479615771,11,0.39079840856914716,0.06957905475509318,0.041468196865728564,134685
epoch,cv_distance,11,11,0.7652602479615771,12,0.42295239415640634,0.04604379899955946,0.043138022219072876,135380
epoch,cv_distance,11,11,0.7652602479615771,13,0.45510637974366547,0.02406250989567149,0.04475826741814754,139211
epoch,cv_distance,11,11,0.7652602479615771,14,0.4872603653309246,0.0,0.0466017731628779,143800
epoch,cv_distance,11,11,0.7652602479615771,15,0.5194143509181837,0.023656864787500398,0.04478873258123762,140425
epoch,cv_distance,11,11,0.7652602479615771,16,0.5515683365054429,0.049622441206057744,0.042879848575324904,135803
epoch,cv_distance,11,11,0.7652602479615771,17,0.5837223220927019,0.09049164790594166,0.04003876226996484,131357
epoch,cv_distance,11,11,0.7652602479615771,18,0.6158763076799612,0.08385693335644828,0.04048684479615173,131139
epoch,cv_distance,11,11,0.7652602479615771,19,0.6480302932672202,0.05904058815359581,0.04220775619960738,133113
epoch,cv_distance,11,11,0.7652602479615771,20,0.6801842788544794,0.05950805926088765,0.042174672580392876,137971
epoch,cv_distance,11,11,0.7652602479615771,21,0.7123382644417384,0.05875708337646368,0.04222783289136501,142931
epoch,cv_distance,11,11,0.7652602479615771,22,0.7444922500289977,0.035916064203745934,0.0438771218060029,148578
epoch,cv_distance,11,11,0.7652602479615771,23,0.7766462356162568,0.060763355873601155,0.04208596164459134,150713
epoch,cv_distance,11,11,0.7652602479615771,24,0.8088002212035159,0.1487546259333583,0.036310894234099174,147107
epoch,cv_distance,11,11,0.7652602479615771,25,0.8409542067907751,0.2296450784368851,0.031703665136324506,138765
epoch,cv_distance,11,11,0.7652602479615771,26,0.8731081923780342,0.4689002432458107,0.021223436200398463,108506
epoch,cv_distance,11,11,0.7652602479615771,27,0.9052621779652934,0.5598342519968029,0.01822097653666233,61089
epoch,cv_distance,11,11,0.7652602479615771,28,0.9374161635525524,1.1501875136522801,0.006768746023306683,12712
epoch,cv_distance,11,11,0.7652602479615771,29,0.9695701491398117,4.138402013486129,4.504422423279309e-05,335
epoch,cv_distance,12,12,0.7652602479615771,0,0.037104567109296716,1.6049297476668296,0.0031567114018545023,917
epoch,cv_distance,12,12,0.7652602479615771,1,0.06925855269655586,0.630974216464725,0.01617136820203393,16938
epoch,cv_distance,12,12,0.7652602479615771,2,0.101412538283815,0.32067344005939047,0.027214238849391347,81256
epoch,cv_distance,12,12,0.7652602479615771,3,0.13356652387107412,0.2765639520094991,0.029304160721988163,136824
epoch,cv_distance,12,12,0.7652602479615771,4,0.16572050945833325,0.2654717870554344,0.029854497256525073,151959
epoch,cv_distance,12,12,0.7652602479615771,5,0.1978744950455924,0.1956790084606288,0.033562379724572385,152656
epoch,cv_distance,12,12,0.7652602479615771,6,0.23002848063285153,0.15961421439103973,0.03565540749078782,147502
epoch,cv_distance,12,12,0.7652602479615771,7,0.26218246622011065,0.13591329757293447,0.03710147399487901,141587
epoch,cv_distance,12,12,0.7652602479615771,8,0.2943364518073698,0.12195370566020047,0.037980485825318155,136371
epoch,cv_distance,12,12,0.7652602479615771,9,0.3264904373946289,0.10705087918709122,0.03894188765911821,133910
epoch,cv_distance,12,12,0.7652602479615771,10,0.35864442298188803,0.09024537237976693,0.04005526020543432,134364
epoch,cv_distance,12,12,0.7652602479615771,11,0.39079840856914716,0.06957434069732082,0.04146847758096828,134685
epoch,cv_distance,12,12,0.7652602479615771,12,0.42295239415640634,0.04604065174016547,0.04313820086444265,135380
epoch,cv_distance,12,12,0.7652602479615771,13,0.45510637974366547,0.024060966444206633,0.0447583323632157,139211
epoch,cv_distance,12,12,0.7652602479615771,14,0.4872603653309246,0.0,0.04660172013168535,143800
epoch,cv_distance,12,12,0.7652602479615771,15,0.5194143509181837,0.02365824495252733,0.04478857792366226,140425
epoch,cv_distance,12,12,0.7652602479615771,16,0.5515683365054429,0.049625017270886085,0.042879614492601754,135803
epoch,cv_distance,12,12,0.7652602479615771,17,0.5837223220927019,0.09049519990337718,0.040038478152682855,131357
epoch,cv_distance,12,12,0.7652602479615771,18,0.6158763076799612,0.08386126550170214,0.040486504517818156,131139
epoch,cv_distance,12,12,0.7652602479615771,19,0.6480302932672202,0.059045560874185776,0.04220735610575982,133113
epoch,cv_distance,12,12,0.7652602479615771,20,0.6801842788544794,0.05951358437379639,0.042174233722245436,137971
epoch,cv_distance,12,12,0.7652602479615771,21,0.7123382644417384,0.05876310896622727,0.042227358030202,142931
epoch,cv_distance,12,12,0.7652602479615771,22,0.7444922500289977,0.035922507752862876,0.04387659763701985,148578
epoch,cv_distance,12,12,0.7652602479615771,23,0.7766462356162568,0.06077014919886836,0.04208543418121419,150713
epoch,cv_distance,12,12,0.7652602479615771,24,0.8088002212035159,0.14876169227121405,0.036310422521250434,147107
epoch,cv_distance,12,12,0.7652602479615771,25,0.8409542067907751,0.22965232660888102,0.031703243605983915,138765
epoch,cv_distance,12,12,0.7652602479615771,26,0.8731081923780342,0.46890760402886844,0.02122315000573785,108506
epoch,cv_distance,12,12,0.7652602479615771,27,0.9052621779652934,0.5598416637019641,0.018220729273338756,61089
epoch,cv_distance,12,12,0.7652602479615771,28,0.9374161635525524,1.1501949446386281,0.0067686539507742045,12712
epoch,cv_distance,12,12,0.7652602479615771,29,0.9695701491398117,4.138409497684735,4.5043607493799936e-05,335
epoch,cv_distance,13,13,1.0,0,0.037104567109296716,1.6102252157429944,0.0030649591896148238,1133
epoch,cv_distance,13,13,1.0,1,0.06925855269655586,0.6213942023782324,0.016098045361636962,23245
epoch,cv_distance,13,13,1.0,2,0.101412538283815,0.3099036552319805,0.027144966084168377,108700
epoch,cv_distance,13,13,1.0,3,0.13356652387107412,0.2442603142041646,0.030304664849335798,177989
epoch,cv_distance,13,13,1.0,4,0.16572050945833325,0.22332357368815225,0.031387851152450595,198215
epoch,cv_distance,13,13,1.0,5,0.1978744950455924,0.1619756527303955,0.03478985493046567,198465
epoch,cv_distance,13,13,1.0,6,0.23002848063285153,0.12332397083840596,0.037120155253842685,191778
epoch,cv_distance,13,13,1.0,7,0.26218246622011065,0.09311877698559168,0.039049350186386216,183571
epoch,cv_distance,13,13,1.0,8,0.2943364518073698,0.06868205766472912,0.04068324555557681,177687
epoch,cv_distance,13,13,1.0,9,0.3264904373946289,0.04992464563017229,0.0419836394026794,174996
epoch,cv_distance,13,13,1.0,10,0.35864442298188803,0.03221252277970543,0.04324969977300745,176950
epoch,cv_distance,13,13,1.0,11,0.39079840856914716,0.019253464017382038,0.044200132937097,177932
epoch,cv_distance,13,13,1.0,12,0.42295239415640634,0.010159096112859256,0.0448795697856396,178782
epoch,cv_distance,13,13,1.0,13,0.45510637974366547,0.0066299127126348,0.045146037907905875,182251
epoch,cv_distance,13,13,1.0,14,0.4872603653309246,0.0,0.04565090936930631,187079
epoch,cv_distance,13,13,1.0,15,0.5194143509181837,0.033039396040007496,0.04318975419758046,183010
epoch,cv_distance,13,13,1.0,16,0.5515683365054429,0.06268924378650809,0.0410942696523166,176656
epoch,cv_distance,13,13,1.0,17,0.5837223220927019,0.10129345050696581,0.03851755267144057,170642
epoch,cv_distance,13,13,1.0,18,0.6158763076799612,0.0884791912548557,0.03935443478320005,170628
epoch,cv_distance,13,13,1.0,19,0.6480302932672202,0.06085812016652592,0.041220685729846544,172676
epoch,cv_distance,13,13,1.0,20,0.6801842788544794,0.06923966798263947,0.04064521089544775,178187
epoch,cv_distance,13,13,1.0,21,0.7123382644417384,0.07004546287634184,0.04059031035032539,187753
epoch,cv_distance,13,13,1.0,22,0.7444922500289977,0.03863976818414905,0.04278592700577648,200024
epoch,cv_distance,13,13,1.0,23,0.7766462356162568,0.07021876152126594,0.040578512832189544,203799
epoch,cv_distance,13,13,1.0,24,0.8088002212035159,0.14327398594364182,0.03589851630465607,200205
epoch,cv_distance,13,13,1.0,25,0.8409542067907751,0.23441276296159286,0.030809402619047806,184646
epoch,cv_distance,13,13,1.0,26,0.8731081923780342,0.5338347657763753,0.01864484911931305,132141
epoch,cv_distance,13,13,1.0,27,0.9052621779652934,0.6465649300816385,0.015432513020646053,70163
epoch,cv_distance,13,13,1.0,28,0.9374161635525524,1.1667127681099783,0.006449362858656261,14284
epoch,cv_distance,13,13,1.0,29,0.9695701491398117,4.266116773331984,3.561622044379037e-05,349
